Embeding,Label,Label_int
"[  9.63485208  -0.46664785 -18.51197542 -10.13969948  -8.7521665
  21.19944726  -4.61223764 -17.04830642  -1.49545872  -6.10529137
   7.05768904 -10.2918638    8.72816521   9.36353201   1.94427752
 -16.86217835 -15.71289447 -20.78242162   6.15235497  -2.86391946
 -13.65884281  -4.02019957  -6.8044182   -4.423023     4.18882374
  -3.89516985  15.84531485  -7.92834734   3.8927925   -8.52849041
  11.80155673  -5.37828156 -14.72572146  -2.62063183   0.40154572
  22.0436964   -3.47091273   5.116644   -16.11599548  -2.87330461
   3.00808676  -2.76579533  -6.39370685 -18.54389615  15.59906504
  17.28771529   9.79372199 -19.44254447 -15.29140978  -7.09497687
  -1.0163118   10.28314859  10.3563951   -7.89865467   3.55478642
  -7.57135144   4.38185547   4.06310358   5.22411937   0.37728691
 -24.21874157   7.94104582   0.49070342  -3.97895093   3.07495432
  14.85351333 -19.244538     5.9372846   15.77192231  -3.27201448
   3.8527088   10.56432451   9.09181155  -9.09522835   2.99349178
  14.63659579 -11.64393031   4.43355865 -12.22884536  -9.09832187
 -21.94255751   4.5743957   -2.24586542  -6.84645092   2.35523749
  -5.74321872 -14.41136175  -1.65120151  25.84137246   1.15291148
  -2.19185293 -15.51111131  16.59123644  -3.5940622   -4.00539854
   8.27949052 -10.30681033   0.12897576 -31.25276541  -4.35586275
  -6.42431901  -6.51380224   6.72583333   5.51328934  11.68880908
  -3.05251425   7.32937064  -6.32297341  -3.11275215  -7.4115479
  -8.47715339   5.1372242    7.9360363    4.86215797   4.30923584
   4.87364848  -4.98007874  15.93116029  -8.43282805  -2.13926849
  -4.40577137  -3.75663394   4.57205707 -19.04579975   2.4310649
  11.13882518  -8.51859827 -17.56760459]",МАЗО_ЕЛЕНА-ЯРОСЛАВА_ИГОРЕВНА,32
"[ 10.13133571  -2.13677115 -25.1883618  -17.14007238 -12.16756713
  30.06721899  -5.44526764 -17.65396314  -0.93319191  -3.6136251
   8.31344679 -10.08462035  14.14496262   9.52463923   6.25390874
 -22.17881411 -18.03461508 -22.28382158   0.79547795  -2.32637134
 -21.07984554  -8.79134881  -7.54334824  -8.07587723   9.3419448
   0.36698962  16.63841322 -12.18689067   2.45965818  -9.31661093
  14.53243535  -2.65244269 -23.76383267  -3.70974532   2.26796806
  24.52009756  -6.94083574   5.58135993 -26.1956943  -11.04716613
   5.42520494  -5.27281996  -6.6570691  -21.70941444  16.98822419
  15.53913902  14.98357618 -27.74878031 -22.00176954 -16.7848911
  -2.52523929  21.29469409   7.47815545 -11.47405934   5.81331241
  -3.13520551   6.138281     8.29448907   2.98974588   1.16583392
 -24.59113795  16.0798936    4.44250061  -5.76878551   3.06134921
  23.52958677 -29.74055938   6.05115849  19.27123096  -8.32970212
   8.27942119  14.3089569   15.79657799 -14.91937456   0.35786946
  18.67190635 -10.2908597    5.85852303 -20.92693421 -15.64231932
 -26.42453161   7.06191464  -3.36126681 -14.04417002  -2.37141501
  -8.37773294 -15.96281481  -3.01560465  38.8071197   -2.95695391
  -6.53304081 -20.06929454  25.1512424   -1.68213486  -2.25326994
  14.22636284 -15.8271209    0.86422125 -41.86082327  -7.59781677
 -15.02892448  -8.22228141  15.13118301  10.59408482  14.18232762
   0.14645524   0.92721048 -11.03783233 -11.30618456  -7.38497659
  -9.16914027   6.35812901   7.46828699   9.47501704  13.2132279
   9.29251954  -3.71771429  15.73867336 -15.38962162  -2.30579864
  -5.67063846  -8.49892389   9.25287655 -26.45372337   2.38846843
  15.06052853  -3.39047159 -16.9436652 ]",ГАВРА_ИРИНА_ВИКТОРОВНА,9
"[  8.50709384   0.55912532 -26.34215656 -16.55918586  -9.53655089
  28.49072509   3.76791313 -21.0815238   -0.73582195  -1.38532331
   2.53869908 -11.31712311  11.01445151  15.16343219   1.07860166
 -17.12590844 -17.57580706 -25.92917097   2.28308845  -2.38347045
 -19.05069012  -9.77447749  -9.361114    -2.9723562    5.42678486
  -6.25008839  20.94741945  -5.98237773   5.4439442   -5.67636694
  14.33607596  -5.35212468 -16.08137032  -1.38277803   2.27912485
  32.071217    -4.51544497   9.41862822 -26.65706258  -6.52498002
   2.00692031  -7.00716699  -5.85129415 -20.61285302  19.59186436
  23.88902532  10.38258376 -23.25912402 -12.61776073  -9.4007021
  -6.0272714   14.4567916    8.84710498 -11.25251327   1.29113617
  -7.34672502   7.76004914   3.88434837   2.0637462    3.76889437
 -29.05391821  12.99690278   0.55725849  -7.03098553   4.52734066
  19.96499202 -26.56590191   6.26289067  15.54220865  -3.12337393
   3.23984203  17.08230407  14.10299641 -18.00591317   3.04201356
  21.36470957 -15.06477613  10.01823715 -21.95301744 -13.53954837
 -28.82004188   6.23517284  -4.44256562 -10.99017421  -3.60862709
 -15.78321264 -20.52929481   0.85809853  33.14643117  -3.31251817
  -7.58354942 -20.47275055  19.08425701  -6.28765779  -0.052793
  13.09039983 -12.32780947   0.12575017 -39.36287519  -1.01489481
  -7.804639   -14.11771296   9.27486102   8.63486832  14.82733893
   0.78027002   9.46869588 -11.5458856   -6.37257783  -8.9784109
 -13.8422859    5.18599897   3.45972523   4.1338914    9.46026161
   4.94982476  -5.74782831  19.55335449  -8.739992    -2.59687497
  -8.78537892  -4.18488503   4.32101938 -27.82890702   3.59946051
  15.6037584   -9.74928008 -14.08796361]",ЗАБРОДИНА_АЛИНА_ВИТАЛЬЕВНА,26
"[  9.06422267  -1.68887801 -20.97423643  -4.3321767  -12.00557659
  24.54608931  -1.37900852 -15.13779383   4.99917177  -8.02342434
   6.17049483 -17.39416829  10.14833956  16.0678876    1.00701705
 -21.36536686 -17.7337374  -18.23110055   1.56526058   3.90626877
 -17.60149982  -8.87515737  -3.55658095  -1.22520223  -1.60917014
  -5.25421946  12.49397979  -6.43847005   0.64676628 -13.0265287
  12.27913143  -8.06901996 -10.84232158  -1.69901321   3.26521542
  16.40359834   0.12472869   1.13976483 -15.16949333  -0.23883089
   5.85165536  -2.06458254  -7.99522502 -18.91905213  11.04712546
  14.25466144  12.39612928 -12.38946262 -18.56905766 -10.47929171
   0.16116329   7.50035633   8.39634495  -9.04462281  -6.41536572
  -1.70896232  -1.90543847   0.88566127   6.42898288  -2.06387251
 -20.00289242   5.91954074   5.49396069  -2.012922     5.47599154
  15.47825277 -18.24215367   6.39724644  25.43911937  -6.56635706
   7.48287042   3.82528388   8.9259034  -13.37896063   4.06186817
  17.51701987  -4.66025617   0.98501654 -11.22986143  -8.16962385
 -24.41841756  -4.18340516   1.53489245 -10.35383444   1.03056516
  -4.65981855 -14.08411922  -6.18411652  31.90618979   3.7525828
  -0.10297251 -12.85735882  18.20063213  -2.43332107  -1.36971622
   7.32520585  -9.54313265  -2.73020399 -34.04464532  -1.09548374
  -4.88371098  -8.04414222   8.55104551   4.90730933  11.14596888
  -2.1333009    2.01078877  -5.37055924  -4.60624975  -5.37447137
   1.35397198  -0.05590386   3.33090484   6.24707786   2.88625622
  13.35942036  -3.54624108  13.79363598  -5.12108023  -0.51294806
  -5.6383524   -5.83366635   7.05802653 -20.79152087  -2.4144174
  14.58992183 -10.67478311 -11.01657715]",РА_КРИСТИНА_КАРЕНОВНА,42
"[ 14.47875866  -0.5420589  -28.73442208 -16.79698699 -15.22256211
  34.95136319 -12.38573168 -21.91852624  -1.81158924  -6.51046377
  12.25220716 -13.33404472  14.52782957  11.21842705   3.88872033
 -26.00909989 -24.37279172 -23.45149864  -4.83420207  -2.81368674
 -22.65980356  -7.57931685  -4.07048496  -7.6073084    7.50506428
   1.57943603  17.23996037 -18.05103717  -0.66932048 -13.46019561
  14.52603464  -0.8023775  -27.21539426  -6.98699811   7.66026848
  20.21017642  -5.3709778    2.46799363 -22.2743049  -12.1612395
   8.88046154  -8.12481779  -3.96033458 -26.20503932  15.47135828
  15.6858578   15.81587515 -25.39419238 -24.04602214 -22.42645077
  -0.43128799  24.98440256   4.67737517 -14.35959161   2.34884966
  -2.09595548   4.69672096  10.29117386   6.20125465   2.60858903
 -29.60759328  13.49656494  12.07936958  -9.21345058   5.77026383
  26.63903205 -31.30903308   2.82141365  26.83695054 -10.24140992
  10.48788716  11.87017887  18.00108575 -18.22835924   1.34710701
  19.93436167  -6.60061837   2.88539276 -15.15066854 -17.0967204
 -28.03914836   8.46461921  -4.19361353 -15.42211823  -4.43132617
 -10.77803415 -13.06861196  -2.39276145  44.88671501  -2.4315735
  -4.85464491 -24.30204643  28.95268597   0.83500409  -2.20612243
  12.14927512 -19.14139894   1.88621211 -43.16933618  -8.95521077
 -20.61221825  -9.09487082  15.1703857    8.11978236  15.06527012
  -1.675441    -1.44663123 -10.85806464 -14.11755028 -10.8886778
  -4.22500272   5.65656663  10.44670493   9.67158443  13.12660825
  13.37158103  -7.65414583  16.97316736 -17.9046005   -0.85049894
  -5.92469174 -11.53568997   8.29326843 -27.23326783   1.84973738
  19.658071    -3.11219212 -19.25428806]",РАЕВА_ЕКАТЕРИНА_АЛЕКСЕЕВНА,43
"[ 11.21105412  -1.61023634 -26.22796253 -14.17898641  -9.56623176
  36.03385659   0.47741976 -22.33922689  -0.9922052   -8.92727703
   7.76642038 -15.08873513  13.52330712  17.53452933   1.01663038
 -19.20530259 -24.1221037  -26.83809512   8.52692216  -1.32357874
 -19.81055054  -8.74521815  -6.93771498  -5.29171641   3.65193766
  -5.42716593  19.49693549  -8.05860315   3.3163082  -11.57224986
  18.48169317 -10.72987788 -18.63156981  -5.69672352   3.54388772
  31.98004284  -4.66784981   7.36543628 -21.34699756  -2.76889094
   7.22577054  -1.76952267  -9.1619006  -22.56648808  24.29291679
  25.67112608  11.68009664 -24.01998545 -18.8734465  -13.10239879
  -4.68573441  12.92710292   7.51752289 -10.38136547  -0.84376507
 -11.72245021   5.50714905   6.36767104   9.69651656   0.12177932
 -33.69836466  10.61796562   4.19131933  -3.51637751   8.31075898
  21.31178127 -26.87132466   8.74656403  22.02381522  -3.03120433
   5.58817028  17.16390382  15.29584025 -15.67901159   1.96627692
  21.84854307 -16.04329757   3.76880501 -20.61481059 -16.18008588
 -30.24279971   3.95988143  -3.0620838  -14.4953437    1.13610174
 -12.09869594 -22.10047601  -2.72921319  38.38795718   1.79169239
  -4.60256756 -24.04040927  23.84488762  -4.77235021  -6.51224976
   9.68049619 -14.41612748  -3.99558075 -42.67631683  -0.51029652
  -6.5659977  -10.33907429   7.99142826   7.95950344  16.71958227
  -2.85718677  13.37561201  -9.54676166  -1.19876034 -10.6774145
 -10.20939676   9.77310395   4.96386165   1.4139229    6.41947136
   8.80725962  -7.85877842  21.04291547 -10.132168    -3.34461393
  -8.82398779  -5.407581     7.06990327 -25.84217869   0.96950651
  16.03077159 -12.51356176 -21.62452629]",АЛЁНА_САВАСТОВА,3
"[ 15.23541444  -2.64417113 -28.38812103 -11.65613743 -13.0630717
  37.23731603  -6.65808012 -24.44910935   2.47967038 -11.86378575
  13.02682708 -17.89709371  11.59402436  17.35150271   1.04722002
 -21.16901943 -24.22221704 -24.30438742   0.53637178   2.78033914
 -22.17389664  -8.3425705   -2.96572774 -10.01714022   4.72631177
  -1.01749171  19.63039829 -12.16482314   1.79744219 -14.01074441
  13.79822025  -7.00391163 -23.18991544  -7.20344724   7.80525459
  21.19539689  -3.80503094   1.88480322 -18.07606385  -7.93722072
  11.20816654  -4.5256422   -9.01201862 -23.66060555  18.3767457
  20.95104908  14.39251827 -20.43022058 -23.77868906 -18.02256915
  -4.69237837  13.16296445   5.34609393 -14.62667704  -4.86806973
  -9.42603951   0.75987778   6.19113165   9.03317591  -0.25739595
 -32.56005845  11.61247093   7.02312485  -5.7552909    8.22915878
  22.52592487 -31.53150127   6.88439362  29.99352125  -4.40107728
  10.3763949   17.35997993  16.79497659 -19.91109134   2.99676127
  22.57625199  -6.61661153  -0.62724889 -15.81518064 -16.64390317
 -26.30274143   5.49705399  -2.58701703 -16.56809644  -2.30345867
  -9.57602832 -17.31163195  -4.11845519  43.59657001   1.49241157
  -6.02671618 -24.91857849  29.93960315  -0.54982333  -4.3215024
   7.5120978  -15.98265282  -3.60229762 -41.56771109  -5.48111381
 -13.19432019  -8.37375602  11.28174357   5.29473811  16.90302724
  -2.84326194   7.5862859   -9.92219232  -6.17361693 -11.44297536
  -5.1308377    8.57679142   9.01220253   6.51084568   9.82511221
  10.64892489  -7.36448151  17.2271382  -13.54524971  -0.96559543
  -8.58577881  -9.2290419   10.24362242 -24.94541424  -2.35424661
  22.25850273  -7.09701776 -21.39806495]",ТАТЬЯНА_ФАДЕЕВА,50
"[ 1.18323357e+01  5.34395026e-01 -1.85349491e+01 -5.62899396e+00
 -1.09634344e+01  1.91693825e+01 -6.63536207e+00 -1.91794187e+01
  2.88611059e+00 -9.38645905e+00  1.22321349e+01 -1.12148926e+01
  8.19351104e+00  1.25751903e+01  1.96822073e-02 -1.69064114e+01
 -1.69736099e+01 -2.06399629e+01  2.60696171e+00  8.84740160e-01
 -1.46747315e+01 -5.19562675e+00 -2.85598662e+00 -3.73966835e+00
  3.71268919e+00 -6.00489099e+00  1.67091317e+01 -6.48378591e+00
  7.87890271e+00 -1.39822662e+01  7.98365028e+00 -5.70241059e+00
 -1.55910676e+01 -4.00076553e+00  2.27311266e+00  1.99526822e+01
  1.58365355e+00  5.76243789e+00 -1.50964994e+01  8.88403090e-01
  4.31075168e+00 -3.68682617e+00 -6.88866806e+00 -1.81621533e+01
  1.35370305e+01  1.61092583e+01  8.11501858e+00 -1.64099783e+01
 -1.55673723e+01 -8.77244321e+00  2.91503417e+00  6.31483216e+00
  1.03708353e+01 -8.31972366e+00 -7.86269093e-02 -7.60502203e+00
  2.73126920e-01  3.02909421e+00  1.04325909e+01 -3.86728690e+00
 -2.18327547e+01  6.85737820e+00 -3.21271524e+00 -2.42545450e+00
  7.43468757e+00  1.29565859e+01 -1.94141878e+01  5.79328596e+00
  1.89081308e+01 -4.24117338e+00  4.43666727e+00  9.92641928e+00
  8.49893534e+00 -8.20220566e+00  2.82041347e-01  1.26973651e+01
 -5.62386263e+00  2.78470924e+00 -8.74420569e+00 -7.26570226e+00
 -2.12523792e+01  7.30503038e-01 -2.33172244e+00 -6.24937297e+00
  1.24296689e+00 -3.98660227e+00 -1.21187603e+01 -4.37641768e+00
  2.71489531e+01  5.52701861e+00  5.09611936e-01 -1.24135016e+01
  1.67361505e+01  6.58553014e-01 -3.71240174e+00  8.48929475e+00
 -1.35852853e+01  7.33873275e-01 -3.22774390e+01 -4.75346070e+00
 -5.93181065e+00 -6.52436478e+00  6.18019115e+00  2.89228331e+00
  1.06836096e+01 -2.92134009e+00  2.73678141e+00 -7.62212499e+00
 -2.21129501e+00 -8.42823413e+00 -3.88735145e+00  2.41343340e+00
  1.26788864e+01  7.44027891e+00  2.84891877e+00  9.41286089e+00
 -3.75205460e+00  1.33705734e+01 -5.99614201e+00  1.26132342e+00
 -5.76064797e+00 -4.36564990e+00  5.17052085e+00 -1.93708425e+01
 -2.05626621e-01  1.46519316e+01 -6.04071095e+00 -1.58835531e+01]",ЕВСЕЕНКО_АНДРЕЙ_ВАСИЛЬЕВИЧ,16
"[  4.13744906   3.6311424  -18.55008607  -2.99724587  -7.4419553
  15.89536      5.07191437 -13.96239041   4.82938182  -3.8640835
   5.08200478  -9.08698084   8.90137634  12.37933896   1.1616878
 -12.30702686  -8.55285304 -15.43248082   0.34630316   4.57859841
 -13.0327208   -7.15166537  -4.01745998  -2.3499922    0.3042511
  -9.57138775  11.08085805  -2.09641783   3.94821952 -12.70811636
   7.40185463  -5.00323121  -5.43528843  -0.15732879   6.15976151
  16.11427361   0.99925416   5.99031291  -9.74553351   7.67502736
   0.80653144  -4.24822752  -2.23158    -13.10833525   9.63655052
  12.1212712    7.94522478 -13.204286    -2.67099774  -7.3118659
  -0.05408982   0.51846606   5.22866229  -6.48415895  -7.30649445
  -7.37637906  -0.19654541   1.02434727   7.21159684   2.09364077
 -15.31364999   1.74039001  -3.38509716  -3.56217782   5.61241583
  12.95215796 -15.29295884   4.48773402  14.02259809  -3.06349586
   4.71033142   5.63941539   8.58038314 -11.06807234   1.98741406
  12.91597423  -5.33458658   1.93590429  -4.93965007  -3.77340822
 -21.69151082   0.30846033   0.97442504  -7.34272085   0.48414098
 -11.90766707 -15.85801668  -6.4905583   20.91508155   5.93746868
  -0.60483347 -13.01377359  11.68518968  -2.85602962  -5.1243969
   5.87075495  -8.06065332  -1.18796742 -24.04946844   0.30355366
  -1.33022543  -8.18666814   0.63161775   4.12551153  11.14831395
  -3.46150077   5.97870629  -1.64469356  -3.74221182  -3.36802616
  -2.36313669  -3.25831542   1.60853331   3.33237642   0.46998188
   8.08658807  -3.35311577   8.75576224  -0.82062987   3.50640013
  -4.56499181   0.77516438   2.79434316 -18.37797006  -4.22565644
  13.246429   -10.05310357  -9.1449191 ]",ЕВДОКИМОВА_АЛЕФТИНА_НИКОЛАЕВНА,13
"[  8.31902787   0.67410124 -19.89861984  -6.24457547  -7.16910811
  21.85307528   0.71619482 -16.33954843   3.28203617  -7.42629946
   6.27793117 -10.55974676   8.78232579  11.04984584   1.32957229
 -15.77765023 -11.42864967 -16.27126912  -0.41718992   1.27940051
 -14.381058    -7.0819538   -3.58008486  -5.69379291   3.7909686
  -3.88839107  14.95409724  -5.46334814   4.28693079 -13.21234333
   5.9716618   -3.53100542 -13.95177258  -5.13916439   3.76617942
  18.42883097   2.48988808   5.85715849 -15.62600644  -2.79047621
   3.60324528  -5.25293111  -5.59406001 -15.04771824  12.12752197
  13.65835185   6.90752488 -16.78700558 -11.9222872   -8.58288263
  -2.99705095   7.50450155   6.23005418  -9.85209241  -3.46277524
  -4.14789811  -1.87551754   4.00380676   5.58842448  -0.08336886
 -21.26820326   7.42881515  -0.55257789  -3.91964912   4.30053318
  17.40833177 -17.84131378   5.23854065  14.09630251  -4.63295771
   4.71398377  11.26501431  11.22076778 -11.94300419  -0.46305104
  10.81020417  -3.85103079   4.11778534 -10.18522278  -7.63446369
 -20.99108625   1.58672614  -2.45313421  -9.51486107  -3.14056255
  -8.42553601 -12.61548811  -5.06541202  27.07442352   0.97993381
  -4.50199121 -12.4659326   15.05214178  -0.56243423  -0.53027028
   7.97443211 -11.50336797   3.86905941 -29.44534058  -3.86308197
  -9.34216001  -7.78519334   9.74347439   3.1013616   10.70169304
  -1.5916081    2.14424104  -6.87704729  -4.80373393  -7.87456414
  -2.61949111   0.22249083   8.51210078   6.56223642   4.51855428
   8.28490259  -3.89733529  12.76835652  -5.36672096  -0.19785097
  -3.17427043  -2.42245595   2.86758571 -17.3175299   -0.86905341
  12.24509973  -3.22243288 -12.47318681]",ЕВСЕЕВА_ЕКАТЕРИНА_СЕРГЕЕВНА,15
"[ 11.18590852  -1.82313547 -19.72672624  -2.01910877  -5.73529271
  22.29855299  -6.44665982 -15.13711452   3.47254399  -8.79142392
   9.29406894 -14.97038721   6.13011826   8.51388603   1.64906663
 -13.92145209 -11.26891344 -13.37675556  -4.25748793   2.04811634
 -14.73567461  -6.98578164  -2.30107048 -10.90193786   1.51505561
  -2.38321383  18.11527389  -7.43502002   2.26043679 -17.26028294
  -0.03850872   2.71759169 -18.02344511  -6.3875596    6.27304186
  11.21167727   0.77214644  -1.77192281 -15.03315681  -8.61878818
   6.36186462  -3.23925622  -4.63197794 -20.10760233   5.7046178
   8.73279923  12.09058161 -14.15676649 -16.40952172 -11.64012264
   1.89123553  11.81037754  -3.27490812 -10.88451953  -6.44200498
  -4.99795823  -6.78669087   0.84775959   4.41042146  -2.14325358
 -19.13901582   6.4541823    1.48836429  -5.16535225   4.19596694
  18.20375174 -19.03832465   3.58359089  16.72994782  -1.89504235
   6.6886161    6.70614392  10.77812382 -10.96703415  -1.98205554
  10.12914327   0.49047789   4.40211086  -4.7442132   -6.67372445
 -15.5355096    5.68662374  -2.69691827  -9.77417484  -6.87606454
  -5.02945998  -8.66507536  -8.39740785  30.1240798   -1.15413465
  -6.78677693 -15.431976    17.81865948   6.88486721   2.60300728
   3.02868052 -11.61634798   5.58347824 -23.82364284  -6.72157985
 -14.43894451  -2.88810006  14.34327098   2.18689896   9.40199451
  -2.70801472  -0.72271051  -7.87324093  -9.49155987  -7.01838948
   5.93152298  -0.49446515  13.64073491   8.11870841  12.39989577
  10.6660449   -0.68990592   7.98666358  -9.06102669   3.6956895
  -7.68868971  -4.99989051   4.42536658 -14.96305699  -0.85209386
  13.25730101  -0.83573074 -12.5268311 ]",САВИНА_ВИКТОРИЯ_ВЛАДИМИРОВНА,48
"[  9.36256546  -2.95556203 -26.10843372 -16.96634245 -15.18125703
  41.39383062  -0.81419051 -25.61100451  -1.28516489  -8.06491917
   9.0408236  -15.53571041  15.48034225  13.14768974   3.92214193
 -27.31847876 -26.6312374  -22.1098045    1.1139651    2.81723979
 -21.66838093  -9.54989831  -8.12589103  -6.43296284   5.56106101
   2.52378703  25.21831498 -13.80484404  -5.24947426 -10.09329559
  19.90648087  -3.71952107 -22.2201963   -4.7599282    6.18277122
  23.08455417  -9.00084708   3.9071496  -23.64233914 -10.93508994
   7.35224294  -1.74785982  -4.40286841 -23.66387405  17.45929397
  19.89359761  21.35276356 -21.44504871 -24.43281323 -21.9871543
  -4.42303841  24.21567424   0.98885068 -15.75718288  -3.97790945
  -2.7141099    4.32787088  10.11001303   2.69183933   4.53782998
 -24.70055276  17.6425707   11.52060687  -9.51994651   8.90858095
  26.65688802 -37.68628425   8.50153267  29.76604206  -8.16653772
   8.73018456   8.59995662  19.12411514 -19.92019694   8.16697308
  26.23273969  -7.18217024   5.97227514 -22.61203214 -17.40509138
 -28.75276512   8.08303961  -3.91801031 -18.28048735  -8.04062305
 -11.0628791  -16.65844974  -0.16801881  44.56506549  -3.69044805
  -5.11266926 -27.9975095   30.83034644  -4.52158625   4.21400434
   8.72405489 -18.78178561  -1.35899848 -44.94546373  -1.09770122
 -15.8701059  -10.97981141  13.08903044  10.34725752  16.59298567
  -0.58275587   6.98135213 -13.34398708 -13.25635704 -12.06315495
  -7.18353      9.15585393   0.82458279   4.18665445  16.71814581
  10.03327132  -1.1224149   19.36552666 -16.44970462  -1.67359172
  -7.58267957 -14.81472267  12.05747392 -32.3022807   -4.20605962
  23.66624906  -2.94842118 -14.61962559]",ЕВДОКИМОВА_СОФИЯ_АНДРЕЕВНА,14
