Embeding,Label,Label_int
"[  9.55977789  -2.89940106 -17.15771157  -9.33754124  -3.728412
  20.76153956   3.25267792 -17.30179747   2.95821517  -5.19602816
   5.27351779 -14.33809959   6.64727428  11.90327894   4.5799423
 -13.13197889 -13.14186391 -17.41247567   2.69434532  -0.38018925
 -13.23947986  -8.76150926  -3.46242499  -7.56112491   4.37602642
  -4.97161557  16.49729852  -2.07945947   9.3382135   -9.31730433
   8.75885204  -5.01914543  -9.9266214   -3.5378757    3.47852419
  22.67778255  -0.9396313    6.18634105 -17.21666219   4.9382955
  -0.24760023  -0.3627857   -5.74149274 -13.80003878  14.79116465
  15.82712861   7.61493394 -15.14625609  -7.97846586  -5.49312965
  -4.21836094   2.7595315    4.29320143 -10.34941604  -3.73387875
 -10.763246     0.17473413   1.84891775   7.0541946    0.51970161
 -21.77864644   9.30395029  -3.14792903  -4.30728297   7.61001801
  15.48100169 -18.29724239   5.72425919  10.94145248  -2.890565
   2.76378331  11.10261474   7.62827183  -8.47805753   1.26003197
  16.06440018 -12.21115208   3.40694526 -11.26201503  -6.44532111
 -17.16209432  -0.2681294   -4.9236357  -10.45302727  -2.81226107
  -7.24376618 -17.59800274  -7.70637855  26.52460354   5.09214276
  -4.37613286 -16.68395571  17.05757714  -2.33949619  -0.53461977
   6.68853767  -7.95151593   2.47023451 -24.66450187  -1.01848449
  -4.40561012  -4.32887009   3.87598378   2.43935635  16.93976252
  -0.80830781   6.59123713  -6.48590831   1.41179445  -8.92123746
  -5.05884938   2.23460392   8.29964501   1.33299365   5.36141577
   2.64507978  -4.85464532  12.69035601  -5.01985739  -3.98631699
  -6.06242127   0.43898943   5.08108396 -18.40218413  -0.90682495
  15.5023287   -5.37183676 -10.03045544]",ШАГИДУЛЛИН_ШАМИЛЬ_ФАГИМОВИЧ,96
"[ 13.33838809   0.45544271 -22.10291858  -7.65745102 -15.544837
  29.48747946  -0.58195877 -18.01932869   6.37792485  -7.51661733
  10.92566398 -14.09397918  13.70872361  19.31306433   1.89000194
 -20.61168198 -19.28988471 -20.95186511   2.1524789    6.16836634
 -19.90850304 -11.10613019  -4.34986175  -2.95358915  -2.75532423
  -2.07952106  14.61061866 -10.35343456   3.42148262 -15.85288237
  13.24818927  -5.45521088 -16.8714756   -3.32406164   5.86032644
  18.57510965   1.14121359   4.15251971 -19.78732668  -3.32880813
   5.87417221  -0.66071653  -6.71279562 -23.02954063  13.45484092
  19.14893344  13.98377034 -17.44240439 -17.61405815 -12.39433291
   4.97766283   9.23623618   6.4492161  -10.08712417  -7.16239936
  -2.00332608  -0.72637126  -1.56553585  11.45966416  -6.08090644
 -21.75479322   7.4671711    1.96052739  -0.87559001   4.2811363
  16.74722175 -23.91456485   5.21337196  26.88188485  -7.3114974
   7.45687513   6.72034146  11.54025508 -10.45693825   2.5579366
  18.71830994  -6.33877981  -0.4104577  -11.83790405 -10.75417183
 -30.04712847  -4.45313191   1.99707669 -12.07088944  -0.53924408
  -7.52083102 -13.4765036   -4.11149533  36.50608674   3.67480686
  -2.13296882 -12.11966787  20.41446445   2.57068503  -5.57112337
   9.68955048 -14.76600687  -6.69441247 -41.20317706  -3.76339396
  -3.41934518 -10.87462083   8.34453892   7.0392206    9.92613734
  -3.08970252   1.05993937  -4.36196326  -7.23319028  -8.40288964
   1.02274259  -1.4412347    3.12489288   8.73392582   5.91451597
  13.63235062  -4.29676263  13.72030032  -5.91389432   5.17930947
  -8.78842655  -7.32973441   6.84708181 -29.12368205  -2.96492353
  17.72700423  -9.50956504 -12.81465777]",РАГИМ_ЕВГЕНИЙ_ЭЛГУДЖАВИЧ,70
"[  7.38523594  -0.90701752 -18.40500858  -6.60486226 -11.29101615
  25.02709154   0.28800955 -15.21711529   0.18015065  -6.53492442
   4.44833314 -11.76987591  10.87844773  14.08963242   3.1434894
 -19.83134776 -15.84624684 -16.62720813   3.40183578   0.14755842
 -16.00240266  -7.82004472  -5.98181838  -4.72173651   0.28760527
  -3.86235833  13.97923792  -6.11068112   1.16144484 -10.89514272
  12.22372759  -4.7329763  -14.38886399  -1.92128454   1.66519729
  17.51582873  -0.95719192   2.67320135 -16.10991739  -0.47520101
   5.65073797  -2.94442711  -4.48978278 -17.612512    10.7824766
  15.70932609  13.50744902 -16.34878364 -12.16771797 -11.1655642
   3.09298662   8.01042465   4.73984865  -9.08370567  -4.37136234
  -3.24697931  -2.48233573   1.84910266   7.31669001  -0.12486569
 -20.8805795    8.71677781   2.64162325  -3.3608828    3.23007166
  16.43651312 -18.54346411   4.28927385  21.12721012  -5.1932295
   6.71366307   5.45766852   6.82702788 -13.93054077   0.47105854
  14.22113855  -6.39334703   1.79277559 -12.57797183  -4.83597482
 -22.72398347   0.93381     -0.74479793 -10.0159699    1.59094112
  -6.05026106 -15.01071319  -2.18215713  28.81752377   6.72321041
  -2.01454811 -17.53571584  17.53580138  -0.3729808   -4.79351668
   5.39230734 -10.48552316  -1.8957682  -30.77827193  -0.78536705
  -4.50351879  -7.64592887   8.57717716   7.11685301  12.14203039
  -2.05255099   2.3729691   -5.3836208   -3.71294535  -6.72562249
   0.04415569  -2.34653897   4.56704382   3.79523352   3.15182133
  13.1748569   -3.49885633  13.09595934  -7.93457648  -2.21706172
  -6.31414739  -2.83012065   5.6650322  -19.9138147   -3.11877357
  16.0181071   -9.91468932 -10.85859197]",РАДУГИН_МАКСИМ_АНАТОЛЬЕВИЧ,72
"[ 11.79453945  -0.2798003  -25.33078344 -11.88726184  -9.8538821
  27.73634696  -9.54172326 -20.59697208  -0.81925908  -8.39242625
  10.94983903 -11.50623594  10.75764395   8.38233116   2.34198379
 -20.39522715 -16.46328017 -20.21269772  -5.53873186  -5.59910429
 -17.75858798  -6.96318582  -2.81412557  -9.10926563   8.97216405
  -2.34302648  20.84910996 -11.31405269   2.29877651 -12.93912964
   7.03954676   0.39502184 -25.40313472  -6.65589609   8.35425126
  16.26628472  -3.29326731   2.4020573  -21.65668748  -7.90876363
   5.10109638  -9.76940932  -4.37685475 -23.64063412  11.90313138
  11.16577622  12.62438288 -22.00237927 -19.56490259 -19.70538037
  -0.34540592  23.07854494   1.41231389 -14.21686677   0.97572807
  -5.4467812    1.75474002   8.52877234   4.30028827   2.39671657
 -26.45714173  13.29409688   6.50300158 -10.13677825   6.76086407
  24.70565158 -28.84960562   4.27307436  19.45583943  -3.75934512
   6.32765373  11.0080113   15.80946419 -16.35903331  -1.27101045
  14.72240783  -4.14518023   4.41754519 -12.66713045 -13.12526512
 -21.80926387   9.69162702  -5.16070452 -13.60475401  -4.87162481
  -9.61534017 -13.18031138  -8.23600405  38.86517073  -2.63705008
  -5.97737185 -20.73514458  25.03618648   2.3712423    1.33700375
   8.83765645 -17.21276384   8.12943986 -35.44329691  -7.34892606
 -22.23879894  -6.58169248  15.1899419    7.32641174  13.32320862
  -1.36932558  -4.18233151 -10.10201122 -12.51318764  -9.66166416
  -0.61725479   3.59776853  14.63970323   6.74466679  12.61986683
  11.78484012  -3.78070802  17.39713243 -16.36245611   1.18019219
  -3.45289247  -9.32303864   7.13298479 -18.57447497   1.0397064
  19.28060482  -0.13857444 -15.31224867]",ТАКТАРОВ_ОЛЕГ_НИКОЛАЕВИЧ,76
"[ 1.03464590e+01 -1.36826267e+00 -1.92427735e+01 -5.99271089e+00
 -1.21317630e+01  2.70381693e+01 -3.00022937e-01 -1.73384333e+01
  6.36887990e-01 -6.99833451e+00  7.84137172e+00 -1.04590497e+01
  1.13531271e+01  1.41644380e+01  2.62351085e+00 -2.07551722e+01
 -1.76075904e+01 -1.76180487e+01  4.69208675e+00 -6.80609273e-01
 -1.70520979e+01 -9.72453907e+00 -8.03381488e+00 -4.40300131e+00
  6.17888067e-01 -4.24822616e+00  1.46582182e+01 -2.41075262e+00
  1.56391964e+00 -1.17857784e+01  1.10860032e+01 -7.55643344e+00
 -1.62620465e+01  2.79342617e-01  1.64304237e+00  1.64768347e+01
 -8.77032357e-03  3.47498532e+00 -1.77419003e+01 -3.96205591e-01
  3.48431680e+00 -3.01367385e+00 -5.23186574e+00 -1.89382234e+01
  1.18918973e+01  1.67300966e+01  1.18510354e+01 -1.88546566e+01
 -1.56120606e+01 -1.06422206e+01  1.70173234e+00  1.20887776e+01
  5.22256690e+00 -9.41647556e+00 -5.18768828e+00 -1.47300852e+00
 -3.60097586e-01  1.35450522e+00  5.21190826e+00 -3.05110605e-01
 -2.13765060e+01  1.07537918e+01  3.16487343e+00 -4.51624947e+00
  4.24410850e+00  1.60464877e+01 -1.95194232e+01  5.83393386e+00
  2.39019692e+01 -4.04904976e+00  5.26719214e+00  6.13019724e+00
  9.63398232e+00 -1.30656134e+01  1.42428941e+00  1.55488428e+01
 -7.98151397e+00  4.55598822e+00 -1.48359629e+01 -8.27495225e+00
 -2.43602755e+01  2.25267779e-01 -1.22887969e+00 -9.98427223e+00
 -9.48433741e-02 -6.95748446e+00 -1.49421517e+01 -1.07418336e+00
  3.17736668e+01  5.46880357e+00 -2.63407821e+00 -1.73332228e+01
  1.97561705e+01 -7.38319544e-01 -5.35702530e+00  4.82906422e+00
 -9.52354778e+00 -3.50036000e+00 -3.56897164e+01  2.41999948e-01
 -4.43732086e+00 -8.45049217e+00  1.06022773e+01  7.89525621e+00
  1.22040341e+01 -2.28729698e+00 -5.82323582e-01 -5.98023277e+00
 -3.14835796e+00 -5.44578105e+00  8.44025925e-01 -1.29668267e+00
  4.46121647e+00  4.74325489e+00  4.14998090e+00  1.41910281e+01
 -1.97257845e+00  1.45726704e+01 -7.10635912e+00 -1.39501979e+00
 -4.09041548e+00 -4.09290081e+00  8.23154807e+00 -1.82957705e+01
 -4.25281776e+00  1.72476542e+01 -1.17793728e+01 -1.22992330e+01]",РАДУГИН_МАКСИМ_АНАТОЛЬЕВИЧ,72
"[ 10.81150216  -0.47013396 -20.46808806  -6.81773245  -8.75362462
  29.07330228  -1.97335557 -19.19357669   3.83995994  -8.62469924
   8.75664223 -17.06410259   8.98924846  16.18810399   2.54990439
 -19.09766786 -18.0988366  -17.70158519   0.60493678   3.31005318
 -17.69031649  -5.85436641  -4.42005354  -7.57021978   0.49297397
  -0.35923671  15.72343956  -9.45118576   1.31761668 -10.07889848
  12.56224298  -2.41555235 -13.80673828  -4.0705847    7.97605554
  17.64760665  -3.66508492   1.76514681 -14.72718345  -5.06532844
   5.86101796  -1.77290499  -4.25781516 -16.95123117  13.66475217
  16.28359551  16.0050178  -12.83446378 -16.08017691 -13.70229218
  -2.03053392  11.76869041   2.2367803   -8.29596457  -8.46066465
  -6.26076778   2.47914796   4.21218406   7.80106642   0.41406914
 -21.87085026   8.6523111    6.67838447  -7.82500868   9.42906592
  18.43624462 -23.77428013   9.73518995  23.80599416  -3.03846707
   7.62431189  10.02891739  13.29175624 -15.69514282   4.33783871
  19.94913614  -5.44016461  -1.24070635 -12.15601142 -11.58264609
 -23.47389492   3.45963317   0.16784112 -13.63624541  -4.40965205
  -9.33501588 -15.33850497  -3.61403799  32.91946475  -0.6736361
  -4.95920897 -22.08614592  24.03104734  -6.81865855  -0.494543
   6.59259514 -12.93206091  -2.1532674  -35.4261116   -1.49387203
  -8.60375635  -7.26172631   8.03952471   5.82238206  19.33306216
  -2.82231979  10.90390914  -5.95879649  -4.68474889  -7.62224516
  -2.76469779   5.65504271   1.90237946   2.21970785   8.3442248
   7.50933861  -6.46799494  14.41812141  -7.53168537   2.4397601
  -4.66873388  -7.26459515   8.03567497 -19.40624296  -4.12815145
  20.37981696  -6.91621674 -17.68192592]",Павлов_Олег_Григорьевич_(II),68
"[ 1.14045034e+01 -3.42572447e+00 -1.54713113e+01 -1.07485277e+01
 -4.00835990e+00  1.88042072e+01 -3.78637256e+00 -1.54434015e+01
 -6.43913831e-01 -2.18872873e+00  6.52838708e+00 -8.44429766e+00
  5.49623079e+00  2.55597358e+00  8.54927134e+00 -1.42869524e+01
 -1.04097930e+01 -1.24229442e+01 -4.25707031e+00 -4.83937963e+00
 -1.38359512e+01 -5.41294302e+00 -3.23774668e+00 -1.30937466e+01
  8.66840620e+00 -1.14087305e+00  1.36257056e+01 -3.97852796e+00
  3.59944801e+00 -1.18252021e+01  3.17380758e+00  4.63039622e+00
 -1.86203780e+01 -3.70839014e+00  2.78506802e+00  1.31552337e+01
 -4.38998960e+00 -1.46919919e+00 -2.00277425e+01 -1.02445859e+01
  1.25812512e+00 -6.10118965e+00 -3.59543718e+00 -1.54091571e+01
  4.24416064e+00  8.78158168e+00  1.33050556e+01 -2.36219064e+01
 -1.67162626e+01 -1.03662651e+01  2.88655674e-01  1.84906956e+01
  3.77083788e-01 -1.01058761e+01  8.82046907e-01 -3.73537671e+00
 -8.31807232e-01  2.53656994e+00 -1.48132211e+00 -1.93757277e-03
 -1.73606360e+01  1.01691524e+01  7.55006656e-01 -8.29290468e+00
  3.28787448e+00  2.08116705e+01 -2.25777294e+01  5.35534274e+00
  1.03539063e+01 -1.86182367e+00  6.55303882e+00  4.77939052e+00
  1.30629088e+01 -7.65200115e+00 -1.79386428e+00  1.14751227e+01
 -3.47704421e+00  6.44960279e+00 -7.24970701e+00 -8.57227268e+00
 -1.30290766e+01  9.77801399e+00 -6.91978744e+00 -9.24319654e+00
 -8.13943041e+00 -4.28541174e+00 -1.09648570e+01 -5.86328453e+00
  2.68940681e+01 -3.82711597e+00 -7.00875913e+00 -1.10401679e+01
  1.70298863e+01  5.55185438e+00 -1.92000638e+00  6.23457192e+00
 -1.00617879e+01  5.28274634e+00 -2.61723069e+01 -7.13983795e+00
 -1.64384201e+01 -1.07931525e+00  1.46150652e+01  5.48283113e+00
  9.40081000e+00  1.87787803e+00 -4.63332806e+00 -9.09450071e+00
 -1.03804384e+01 -7.45737178e+00  2.89490579e+00  3.01724835e+00
  1.41068529e+01  8.56133552e+00  1.45092797e+01  4.66628385e+00
  7.11772538e-01  1.12548525e+01 -8.69674322e+00  1.03915163e+00
 -2.68986021e+00 -5.82742896e+00  6.60601268e+00 -1.44839239e+01
  1.29397653e+00  1.29193558e+01 -6.57325103e-01 -9.95037055e+00]",ФАДДЕЕВ_ЕГОР_НИКОЛАЕВИЧ,78
"[  7.96667285  -2.96735452  -8.29513462  -6.87102567  -3.32984132
  10.14674151  -3.65047304 -12.06505493   1.0964734   -2.29095974
   5.51003299  -4.77062203   2.07472272   4.65052801   7.04847579
 -10.71113369  -8.00657741  -9.36094552  -1.77034041  -2.90298681
  -4.81217287  -3.80752142  -3.53552442  -5.35553388   2.68746814
  -0.46581861   9.52336727  -0.13022276   3.78079805  -7.02111454
  -0.37156581   1.93326954  -7.83203044  -1.44623866   0.66626518
   8.1939686   -3.77894572  -0.92250625 -14.13606352  -2.7809578
  -2.96873913  -1.32517621  -0.96439276 -10.73888062   0.61867647
   7.45198211   5.9442355  -12.08688804 -10.04213893  -1.80507086
   0.28381862  10.02305592   0.73915798  -5.79402779   0.15307252
  -5.33736336  -0.35494216   1.34561034   2.05074344   1.24436601
 -11.5718147    7.12616984  -2.57856047  -6.20577309   1.27490439
  11.99698116 -14.83399844   2.25230296   6.73462911  -1.38739458
   2.38712097   2.70107023   7.18709611  -2.31684586  -0.37383969
   9.09735617  -2.00166104   3.65711948  -4.22604369  -6.06187975
  -8.0128034    3.57025748  -4.40638855  -5.3807475   -4.13945909
  -0.23605149  -8.15226086  -1.07627257  17.73455066   0.85328031
  -1.19365961  -8.05298222   9.79511915   1.417893     1.23143689
   0.28614122  -3.76702293   3.43023105 -14.16463705  -6.95195839
  -9.52303161  -1.83862966   7.72137445   2.4231296    8.24176198
  -0.20180769  -1.49638852  -5.63804275  -4.60596796  -6.61777301
   3.42436666   3.00754568  12.53247441   4.90745941   6.39400171
   3.53257696   0.16965247   9.21540259  -4.84025793  -0.16494375
  -1.29093     -3.50285432   1.38927746 -11.41043666   2.95515795
   9.1327386   -0.34784301  -3.6789084 ]",ЧАБАН_АЛЕКСАНДР_ВАСИЛЬЕВИЧ,90
"[  5.77320616  -0.31343665  -7.40389225  -2.39477979  -2.28994706
  10.53531683   1.01874954 -10.26599936   2.57482574  -4.71454593
   4.12688991  -7.2867013    3.85310165   5.34403366   1.89251231
  -8.45496417  -4.83949894  -6.83589312  -1.33435127   2.02711235
  -8.00706335  -3.34816323  -1.55666677  -5.29482419   0.50299179
  -0.95836007   9.657837    -2.28946561   5.16789394  -5.48401311
   2.61771414   0.04296306  -6.17937272  -1.63322447   3.48571729
  10.11516591  -0.64219142   0.88723169  -7.80698292  -0.44483232
  -0.34560318  -0.86735285  -2.9746911   -7.01959097   3.70227872
   7.28947781   6.25248327  -6.38665344  -5.28035361  -3.3321643
   0.776132     2.99048625   1.04498036  -5.76706674  -2.6149416
  -3.80348417  -1.1767402   -1.49334501   2.88170755  -1.42468562
 -11.23395912   4.54297947  -2.18370238  -3.30638257   3.59645327
   9.0291981   -9.7963823    3.96727725   6.92482889  -0.80033173
   1.90540771   4.63350134   5.01206043  -3.52971719   1.70382152
   7.53953218  -3.55178528   1.81852167  -3.04467162  -2.91712621
  -8.59475639  -0.16739914  -1.45935177  -4.60888546  -2.64608517
  -1.8059597   -8.33702989  -5.23636226  14.34255965  -0.08136873
  -2.60319901  -6.15669576   9.8729277    0.85538703  -0.09832406
   3.19564682  -5.17883239   2.37555037 -13.09462728  -2.49410039
  -3.67569682  -2.27520911   3.81083955   2.30536074   9.53984664
   0.54974814   2.31408057  -4.229173    -2.14997491  -3.92176382
  -0.59859824  -0.37183533   5.22275598   3.00199597   5.80374619
   1.76916934  -0.72968938   6.04993578  -2.15730887   0.25127216
  -1.95372744  -0.75136145   2.20283604 -10.31937722  -0.54211972
   8.50113183  -0.05438781  -5.16506234]",ЧАБАН_АЛЕКСАНДР_ВАСИЛЬЕВИЧ,90
"[ 8.02895409e+00 -4.69518355e-01 -1.17067418e+01 -3.33760045e+00
 -7.11041004e+00  1.49814622e+01 -1.70202422e+00 -1.32107124e+01
  1.01837733e+00 -4.95013740e+00  5.56500557e+00 -1.06320821e+01
  7.81822032e+00  7.16149362e+00  3.12183325e+00 -1.51647931e+01
 -1.03360718e+01 -1.00771671e+01 -6.66837097e-01  8.86534521e-01
 -1.10258930e+01 -5.11391551e+00 -4.46739537e+00 -4.93498925e+00
  8.34497252e-01 -3.01482122e+00  9.06429703e+00 -3.21567053e+00
  2.98568000e+00 -1.07258131e+01  6.33940928e+00 -1.02808519e+00
 -1.03177891e+01  8.73077971e-01  4.88683268e+00  1.00201663e+01
  1.39539121e+00  6.45635463e-01 -1.19594535e+01 -3.52315868e-01
  3.36282665e+00 -3.05426061e+00 -1.07337091e+00 -1.19107642e+01
  3.75917439e+00  1.01145897e+01  8.42304784e+00 -1.30040184e+01
 -1.03476882e+01 -7.31170206e+00  4.64545390e+00  7.54679602e+00
  1.90193322e+00 -5.28230232e+00 -4.27876456e+00 -2.55714339e+00
 -1.89229022e+00 -1.08873322e+00  4.82411718e+00  1.13234553e+00
 -1.46275799e+01  5.80811353e+00  8.63384462e-01 -2.61282192e+00
  3.25069291e+00  1.23726336e+01 -1.18461287e+01  3.42730099e+00
  1.70899435e+01 -3.21592531e+00  4.19946281e+00  3.31147745e+00
  6.87926538e+00 -9.12764492e+00  2.16846282e+00  1.14110497e+01
 -3.72085281e+00  2.99629509e+00 -4.53473656e+00 -3.69430694e+00
 -1.55841955e+01  1.95645300e+00  5.48755540e-03 -5.99040401e+00
 -2.56557829e+00 -3.02420628e+00 -1.03477374e+01 -4.70455855e+00
  2.06309945e+01  4.20452824e+00 -3.65961805e-01 -9.84359208e+00
  1.29906535e+01  1.54205467e-01 -4.51239841e+00  3.31349598e+00
 -7.28554058e+00 -1.06741926e+00 -2.21752309e+01 -5.08651805e+00
 -4.23336112e+00 -3.43910834e+00  6.09335568e+00  4.18024584e+00
  1.02292108e+01 -2.07013120e+00  6.54413182e-01 -3.70854019e+00
 -5.58928178e+00 -3.43143519e+00  2.44596515e+00 -1.53732532e+00
  4.94243300e+00  5.81491418e+00  5.18129117e+00  9.34322439e+00
 -1.52790192e+00  8.16149762e+00 -4.32691299e+00  2.45400458e+00
 -2.85750125e+00 -2.72417864e+00  2.53366125e+00 -1.49764110e+01
 -2.79169787e+00  1.23777101e+01 -5.24754902e+00 -8.83652445e+00]",ШАВАЛИЕВ_МАРАТ_МИННЕВАЛИЕВИЧ,93
"[  8.8172192    1.18213135 -19.65737372  -2.04641588  -5.1730645
  18.97899511   0.58095299 -19.43043281   4.93662019 -11.41247582
   6.67372763 -10.93557271   8.26016411   7.91617981   2.27845638
 -15.19816603  -9.34544304 -11.92408083  -3.41704457   1.63575791
 -11.57443959  -6.78360797  -4.13488917  -6.27864835   1.99326569
  -8.35182268  15.55639125  -1.94449544   2.80649946 -14.58103702
   1.94202633  -3.64124425  -8.29325423  -3.06936867   7.77892625
  17.21965253   2.10163009   3.59150585 -14.3025009   -0.18269628
  -1.57320138  -5.30495108  -5.13833435 -10.15160027   4.69781634
  12.1872183    9.80813808 -11.25715201  -7.34971887  -6.80291823
  -1.26824465   5.60556876   3.73230093  -6.98514069  -9.81543247
 -10.79017384  -2.21803204  -2.28044957   1.42195135   5.4254081
 -16.23120217   3.71236317  -5.36789668  -8.10531414   5.97749383
  14.03207975 -15.38590717   6.43239563  17.83016736  -1.03534555
   2.95766401   8.32232666  10.0861144  -12.95767442   0.60393124
   8.47561054  -5.58486445   4.74353826  -8.77215645  -1.05097646
 -18.3506422    2.66866996  -0.88427485 -13.52461217  -6.07287128
  -4.63188442 -15.8486467   -5.50770658  26.47585057   1.30666816
  -1.02906411 -17.89072561  13.98549241  -4.62972261   3.04293261
   1.15332729  -6.16232305   2.12021203 -24.49495143   2.73294917
  -7.41837999  -4.66808691   8.09626932   0.39543811  12.6799858
  -3.50614012   5.96004333  -6.29400325  -3.71960346  -2.27584443
   3.22645755  -1.29954659   3.82566585   3.45788873   4.58781316
   4.68226321   1.36467217   9.26702203  -4.87409652   1.70801895
  -3.28914536  -2.5330857    2.09066843 -16.91571724  -2.77553744
   9.51752448  -7.46530821 -10.00406162]",АБАДЖЯН_САЯТ_МИХАЙЛОВИЧ,1
"[ 11.61881653   0.85894992 -17.72223066  -2.18934269  -5.85666655
  20.67532254  -7.22457861 -19.99342571   4.92110196 -10.37997224
  14.13495927 -15.22985761   5.5609074   10.93281776   0.54088469
 -15.7002311  -14.4288074  -16.74516006  -1.10908874   4.69690105
 -12.79201791  -6.43893754  -4.24346876  -8.1820424   -1.77853428
  -3.44829525  18.86351385  -6.99200515   6.50295979 -19.80662973
   0.47996462  -0.16634239 -14.83988714  -5.75973304   4.98398971
  14.83633385   3.60708201  -1.39018973 -12.10977028  -2.80006626
   9.49525341   0.92561273  -5.62725963 -18.34823012  10.85191986
  12.34744474   9.83542845 -14.9405618  -17.86148463 -11.34997596
   1.93364031   5.96336211   0.19602539 -11.58085935  -5.05286596
  -7.5510487   -6.69387443   0.64829416   6.80585644  -1.494003
 -23.99177737   6.90769503   0.22484378  -2.29247121   2.78684763
  18.97505097 -18.55043494   5.78719401  18.78150227  -4.60978682
   6.39558442  10.57737898  10.90275695 -11.53184852  -1.13312655
  11.78669223  -0.83062247  -0.92765306  -5.20602945  -6.84072106
 -17.2799003    2.28744632  -2.42861074  -6.94567868  -2.51514007
  -4.65442114 -10.4441639  -10.46018463  30.55315908   2.25174958
  -1.29912833 -12.81860255  19.60333362   7.9091134   -3.32052196
   3.31870831 -13.21300557   5.49334475 -29.38879925  -9.92367515
 -12.44895669  -5.92432815  10.30202793   2.0164101   12.2707892
  -2.8630174    1.16370089  -6.92852394  -7.14858519  -9.35867238
   0.93808369  -0.12004725  13.42596815   7.8999334    7.45687757
  12.78298706  -4.52288631   9.57332556  -9.27384622   3.64006409
  -6.0869343   -3.62894725   2.98722296 -16.56729446   0.92706845
  18.58013704  -2.33161846 -17.41496613]",ВИЛЛЕ_ХААПАСАЛО,14
"[ 11.898758    -1.1323472  -24.10153721 -13.81992847 -11.79945284
  30.22145647  -5.28895512 -22.09155314   5.29844709  -9.10914945
  12.52924167 -18.93805339  10.42109546  14.28932711   6.36446166
 -26.10128562 -19.61447299 -23.54414644   1.23131287   0.45041961
 -19.6386869   -9.99948148  -4.73374697 -11.14348709   2.32530275
  -1.0975653   16.78371897 -11.81870497   3.9052272  -16.92302499
  11.92814805  -2.89657564 -20.88289317  -2.91663051   4.97706344
  20.79437911  -2.69554293  -1.54764269 -21.13117956  -7.66179288
   8.13420411  -3.98430432  -6.44149259 -24.96519827  14.32637892
  16.80934874  15.50728409 -22.10279905 -25.32853727 -17.11024928
   4.21044011  14.15065382   5.55802946 -13.3053776   -0.21142633
  -2.56569291   1.57778673   2.31967457   9.99872125  -1.85708828
 -30.40585673  12.73637258   6.09204994  -5.3472667    4.43756754
  26.18443798 -28.47859806   7.82576449  24.19668514  -7.17646746
   9.95390048   9.71403883  14.44219288 -11.40198681   1.38234491
  18.14844676  -7.2742108   -0.44797223 -10.68919449 -11.28422112
 -26.6236353    1.5922787   -2.2161216  -13.88262519  -0.1123522
  -6.11532142 -14.15188682  -9.34377859  41.27287742   0.83286972
  -4.30573661 -16.65502377  27.67549476   2.64208842  -8.70977459
   9.72014082 -17.54606866   1.63671716 -45.02508892 -10.17261045
 -15.31491316  -8.60239342  14.19057594   8.30230254  17.13600204
  -1.46274498   2.31245192  -7.95993264  -9.20079268  -9.66773115
  -2.34407882   2.20360641  11.59080365  10.73934832  10.46547357
  14.75551201  -7.94792008  15.73523034 -13.18067854   3.23391858
  -4.18589261  -8.33663344   9.01733565 -26.45395661   1.28196452
  21.17740835  -5.98790081 -19.70203065]",ЖАРАВИН_ЮРИЙ_ВЛАДИМИРОВИЧ,35
